ng31303
==== Sun 28 Sep 2025 04:04:58 AM EDT | job 50267115 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0051] T=1.5493 -> 1.5401  ΔT=-9.202e-03  (FO=-9.202e-03, SO=-1.648e-01) | E_p: mean=68.511 min=62.6776 max=75.9487 | E_π̂=65.9024  ΔÊ=2.6086  Var_π̂=4.24217  ζ̂=0.736299 | ESS=30.5 (23.8%)  S≈496.123 -> 496.127 | F(λ;T): -700.128 -> F(λ;T_next): -695.158 | grad_norm≈5.02
[0052] T=1.5401 -> 1.5307  ΔT=-9.413e-03  (FO=-9.413e-03, SO=-1.905e-01) | E_p: mean=68.7545 min=63.3232 max=74.7721 | E_π̂=66.2348  ΔÊ=2.51968  Var_π̂=3.10115  ζ̂=0.551235 | ESS=43.9 (34.3%)  S≈496.141 -> 496.112 | F(λ;T): -695.348 -> F(λ;T_next): -690.86 | grad_norm≈5.73
[0053] T=1.5307 -> 1.5248  ΔT=-5.925e-03  (FO=-5.925e-03, SO=-1.274e-01) | E_p: mean=68.6002 min=60.6657 max=74.0224 | E_π̂=64.6457  ΔÊ=3.95456  Var_π̂=6.76005  ζ̂=1.23145 | ESS=13.8 (10.7%)  S≈496.242 -> 495.938 | F(λ;T): -690.986 -> F(λ;T_next): -688.131 | grad_norm≈5.58
[0054] T=1.5248 -> 1.5177  ΔT=-7.026e-03  (FO=-7.026e-03, SO=-1.273e-01) | E_p: mean=68.4963 min=60.8773 max=75.2441 | E_π̂=65.1873  ΔÊ=3.30902  Var_π̂=6.67292  ζ̂=1.23458 | ESS=22.5 (17.5%)  S≈495.975 -> 495.959 | F(λ;T): -687.742 -> F(λ;T_next): -684.503 | grad_norm≈4.47
[0055] T=1.5177 -> 1.5108  ΔT=-6.950e-03  (FO=-6.950e-03, SO=-1.277e-01) | E_p: mean=68.2688 min=60.9851 max=75.2212 | E_π̂=64.9544  ΔÊ=3.3144  Var_π̂=6.51114  ζ̂=1.22711 | ESS=26.1 (20.4%)  S≈496.036 -> 496.122 | F(λ;T): -684.578 -> F(λ;T_next): -681.208 | grad_norm≈6.4
[0056] T=1.5108 -> 1.505  ΔT=-5.784e-03  (FO=-5.784e-03, SO=-1.073e-01) | E_p: mean=68.7423 min=60.8806 max=75.9652 | E_π̂=64.7962  ΔÊ=3.94607  Var_π̂=9.04296  ζ̂=1.73584 | ESS=9.9 (7.7%)  S≈496.111 -> 496.086 | F(λ;T): -680.771 -> F(λ;T_next): -678.451 | grad_norm≈4.35
[WARN] Low ESS at step 56: ESS=9.9 (7.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0057] T=1.505 -> 1.4971  ΔT=-7.899e-03  (FO=-7.899e-03, SO=-1.318e-01) | E_p: mean=67.8562 min=60.9327 max=75.7113 | E_π̂=64.9887  ΔÊ=2.86749  Var_π̂=5.90883  ζ̂=1.15177 | ESS=29.2 (22.8%)  S≈495.891 -> 495.906 | F(λ;T): -678.456 -> F(λ;T_next): -674.176 | grad_norm≈4.93
[0058] T=1.4971 -> 1.4907  ΔT=-6.432e-03  (FO=-6.432e-03, SO=-1.061e-01) | E_p: mean=68.2299 min=59.8289 max=75.6414 | E_π̂=64.7455  ΔÊ=3.48436  Var_π̂=8.92441  ζ̂=1.77657 | ESS=17.0 (13.3%)  S≈496.066 -> 495.89 | F(λ;T): -674.427 -> F(λ;T_next): -671.298 | grad_norm≈5.31
[0059] T=1.4907 -> 1.484  ΔT=-6.690e-03  (FO=-6.690e-03, SO=-1.282e-01) | E_p: mean=67.9039 min=59.3769 max=74.0556 | E_π̂=64.5824  ΔÊ=3.3215  Var_π̂=6.00459  ζ̂=1.21609 | ESS=24.2 (18.9%)  S≈495.855 -> 495.772 | F(λ;T): -671.248 -> F(λ;T_next): -667.958 | grad_norm≈4.73
[0060] T=1.484 -> 1.4732  ΔT=-1.073e-02  (FO=-1.073e-02, SO=-1.613e-01) | E_p: mean=67.656 min=61.7896 max=75.0723 | E_π̂=65.6041  ΔÊ=2.05196  Var_π̂=3.73019  ζ̂=0.769182 | ESS=30.6 (23.9%)  S≈495.738 -> 495.947 | F(λ;T): -668.004 -> F(λ;T_next): -662.627 | grad_norm≈5.74
